price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,completion_year,parking_spaces,floors,area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,price_per_sqft,rental_yeild
1550000,Medium,Apartment,3,4,"Al Thamam 41, Al Thamam, Remraam, Dubai",Furnished,Ready,2024-02-15,130058,AL THAMAM 41,2011,0,8,699.66,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale,2215.3617471343223,8.39083870967742
2000000,Medium,Apartment,2,3,"Aykon City Tower C, Aykon City, Business Bay, Dubai",Unfurnished,Ready,2024-02-15,125754,AYKON CITY (2) -TOWER C,2022,1448,51,957.0,11,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,2089.864158829676,6.2877
5900000,High,Apartment,3,3,"Address Harbour Point Tower 1, Address Harbour Point, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-02-15,341904,ADDRESS HARBOUR POINT TOWER 1,2023,1225,36,4391.7119999999995,14,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,1343.4396426723795,5.794983050847458
980000,Average,Apartment,1,2,"Cappadocia, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-15,106460,CAPPADOCIA,2013,0,4,850.356,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,1152.458499734229,10.86326530612245
700000,Average,Apartment,1,1,"Jenna Main Square 1, Jenna Main Square, Town Square, Dubai",Unfurnished,Ready,2024-01-29,72142,Town Square Jenna 1,2019,1019,17,1883.6999999999998,4,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,371.6090672612412,10.306
650000,Average,Apartment,0,1,"The One at Jumeirah Village Circle, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-01-29,46122,THE ONE,2020,161,46,545.0,9,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,1192.6605504587155,7.095692307692307
2590000,Medium,Apartment,1,2,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-01-25,148615,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,1130.22,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,2291.5892481109872,5.738030888030888
900000,Average,Apartment,1,2,"Artesia D, Artesia, DAMAC Hills, Dubai",Furnished,Ready,2024-04-18,74810,DAMAC HILLS - ARTESIA TOWER D,2021,689,22,3702.816,4,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,243.0582562028467,8.312222222222223
1800000,Medium,Apartment,2,2,"Marina View Tower A, Marina View Tower, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-03,120529,MARINA VIEW TOWER A,2009,0,26,2658.7079999999996,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,677.0205678848524,6.696055555555555
598999,Average,Apartment,1,1,"MAG 525, MAG 5 Boulevard, Dubai South, Dubai",Unfurnished,Ready,2024-03-30,55176,MAG 525,2019,92,7,710.424,2,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,843.1570442440008,9.211367631665496
2900000,Medium,Townhouse,3,3,"Mira 5, Mira, Reem, Dubai",Unfurnished,Ready,2024-03-11,171219,Unknown,0,0,0,4391.7119999999995,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale,660.3347396186272,5.904103448275863
650000,Average,Apartment,0,1,"Luma21, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-29,50686,Luma21,2023,244,7,3132.3239999999996,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,207.51365439845944,7.797846153846153
470000,Average,Apartment,0,1,"Elite Sports Residence 2, Elite Sports Residence, Dubai Sports City, Dubai",Unfurnished,Ready,2024-02-21,41815,ELITE RESIDENCES 2,2012,0,12,1754.532,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,267.8777018600972,8.896808510638298
960000,Average,Apartment,1,2,"Azizi Riviera 47, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-02-21,56816,AZIZI RIVIERA 47,2024,190,12,2551.0679999999998,3,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,376.3129795050544,5.918333333333333
1150000,Average,Apartment,1,2,"Burj Al Nujoom, Downtown Dubai, Dubai",Furnished,Ready,2024-02-20,103922,Al NOUJOUM TOWER,2012,0,31,3778.1639999999998,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,304.38064626098816,9.036695652173913
2450000,Medium,Apartment,2,3,"The Waves Tower A, The Waves, Dubai Marina, Dubai",Furnished,Ready,2024-02-20,154436,THE WAVES A,2008,0,22,2325.024,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1053.7525634143992,6.3035102040816335
570000,Average,Apartment,0,1,"DAMAC Ghalia, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-19,52852,GHALIA,2019,860,38,467.0,8,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,1220.556745182013,9.272280701754386
37000000,High,Apartment,2,3,"The Royal Atlantis Resort & Residences, The Crescent, Palm Jumeirah, Dubai",Furnished,Ready,2024-02-17,655174,THE ROYAL ATLANTIS RESORT & RESIDENCES,2022,1634,40,957.0,34,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,38662.48693834901,1.7707405405405405
1500000,Medium,Apartment,1,2,"The Signature, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-16,116784,THE SIGNATURE,2013,0,43,4187.196,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,358.23496201276464,7.7856
1600000,Medium,Apartment,1,2,"Executive Tower B (East Heights 4), Executive Towers, Business Bay, Dubai",Furnished,Ready,2024-02-15,119869,EAST HEIGHTS 4,2010,0,44,556.0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,2877.6978417266187,7.4918125
700000,Average,Apartment,1,1,"Al Thamam 55, Al Thamam, Remraam, Dubai",Unfurnished,Ready,2024-02-13,89811,AL THAMAM 55,2011,0,6,559.728,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale,1250.6074378984079,12.830142857142857
1685000,Medium,Apartment,2,2,"Aykon City Tower C, Aykon City, Business Bay, Dubai",Unfurnished,Ready,2024-02-13,123539,AYKON CITY (2) -TOWER C,2022,1448,51,957.0,11,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,1760.7105538140022,7.331691394658754
2325000,Medium,Apartment,2,2,"23 Marina, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-09,168394,23 MARINA,2012,0,62,886.0,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,2624.153498871332,7.242752688172042
490000,Average,Apartment,0,1,"Al Khail Heights, Al Quoz 4, Al Quoz, Dubai",Unfurnished,Ready,2024-02-09,52602,Unknown,0,0,0,1388.5559999999998,0,Al Quoz,Dubai,UAE,25.1177213,55.2357807,For Sale,352.88457937598486,10.735102040816326
1120000,Average,Apartment,2,2,"Icon Tower 1, JLT Cluster M, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-09,94361,ICON 1,2011,0,39,594.0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,1885.5218855218855,8.425089285714286
1000000,Average,Apartment,1,2,"Preatoni Tower, JLT Cluster L, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-08,108189,Dubai Star,2015,0,46,568.0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,1760.5633802816901,10.8189
9500000,High,Apartment,3,4,"The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-08,529906,Address Residences Sky View,2019,564,51,6878.196,2,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,1381.1761107127509,5.5779578947368424
5000000,High,Apartment,2,2,"Stella Maris, Dubai Marina, Dubai",Furnished,Ready,2024-02-07,288167,Stella Maris,2022,379,58,940.0,8,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,5319.148936170212,5.76334
725000,Average,Apartment,2,3,"Centrium Tower 1, Centrium Towers, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-02-06,66464,CENTRIUM TOWER 1,2013,0,27,2012.868,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,360.1825852465239,9.16744827586207
1200000,Average,Apartment,2,2,"DAMAC Ghalia, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-06,108072,GHALIA,2019,860,38,467.0,8,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,2569.593147751606,9.006
1150000,Average,Apartment,2,3,"Icon Tower 2, JLT Cluster L, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-06,98700,ICON 2,2011,472,39,4036.4999999999995,4,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,284.90028490028493,8.582608695652173
2400000,Medium,Townhouse,3,3,"Reem Townhouses, Town Square, Dubai",Unfurnished,Ready,2024-02-06,143147,Unknown,0,0,0,4391.7119999999995,0,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,546.4839224430018,5.964458333333333
6000000,High,Apartment,3,4,"5242 Tower 1, 5242 Towers, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-06,328348,52|42 Tower 1,2020,379,52,4391.7119999999995,6,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1366.2098061075044,5.472466666666667
1300000,Average,Apartment,1,2,"Al Shera Tower, JLT Cluster E, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-05,100432,AL SHERA,2008,0,40,445.0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,2921.3483146067415,7.725538461538461
1650000,Medium,Apartment,2,2,"Saba Tower 3, JLT Cluster Q, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-02,119624,SABA 3,2008,0,37,4004.2079999999996,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,412.06650603565055,7.2499393939393935
2200000,Medium,Apartment,0,1,"Kempinski Central Avenue Dubai, Downtown Dubai, Dubai",Furnished,Ready,2024-02-01,149354,THE DUBAI MALL RESIDENCES,2008,0,25,408.0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5392.156862745098,6.788818181818182
1700000,Medium,Apartment,2,3,"Burj Al Nujoom, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-01,119780,Al NOUJOUM TOWER,2012,0,31,3778.1639999999998,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,449.9539988205912,7.0458823529411765
550000,Average,Apartment,0,1,"Crystal Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-01,47886,CRYSTAL RESIDENCE,2018,246,6,1646.8919999999998,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,333.9623970485011,8.706545454545454
7650000,High,Apartment,2,2,"Serenia Residences North Wing, Serenia Residences The Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-01-31,308163,SERENIA RESIDENCES BUILDING A,2017,449,10,1786.8239999999998,4,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,4281.339404440505,4.028274509803921
5000000,High,Apartment,2,2,"Dubai Creek Residence Tower 1 North, Dubai Creek Residences, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-01-29,217028,THE DUBAI CREEK RESIDENCES - NORTH TOWER 1,2018,0,37,2820.1679999999997,3,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,1772.9440231929448,4.34056
12000000,High,Villa,5,6,"Sidra 1, Sidra Villas, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-01-23,563771,Unknown,0,0,0,3729.7259999999997,0,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,3217.394521742348,4.6980916666666666
8000000,High,Apartment,2,4,"Th8, The Crescent, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-01-22,564723,THE 8,2019,516,9,957.0,14,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,8359.456635318704,7.0590375
3350000,High,Apartment,2,3,"Al Majara 2, Al Majara, Dubai Marina, Dubai",Furnished,Ready,2024-04-14,170158,Al Majara 2,2007,0,33,3046.212,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1099.7264799692207,5.07934328358209
1100000,Average,Apartment,2,3,"Olympic Park 1, Olympic Park, Dubai Sports City, Dubai",Unfurnished,Ready,2024-04-01,83595,OLYMPIC PARK 1,2010,190,14,1872.936,3,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,587.3131810163295,7.599545454545455
1100000,Average,Apartment,1,2,"Marina Pinnacle, Dubai Marina, Dubai",Furnished,Ready,2024-03-13,100737,Marina Pinnacle,2011,0,66,849.0,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1295.6419316843346,9.157909090909092
1025000,Average,Apartment,1,1,"Concorde Tower, JLT Cluster H, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-06,87239,CONCORDE TOWER 1,2010,0,44,583.0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,1758.147512864494,8.511121951219511
2000000,Medium,Apartment,2,3,"Elite Residence, Dubai Marina, Dubai",Furnished,Ready,2024-02-05,144940,ELITE RESIDENCE,2012,0,75,925.0,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,2162.162162162162,7.247000000000001
1645000,Medium,Apartment,1,2,"Waves Grande, Sobha Hartland, Dubai",Unfurnished,Ready,2024-02-05,99210,Sobha Hartland Waves Grande,2023,506,36,884.0,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,1860.8597285067874,6.031003039513678
1150000,Average,Apartment,2,3,"Al Thamam 45, Al Thamam, Remraam, Dubai",Unfurnished,Ready,2024-02-02,69781,AL THAMAM 45,2011,0,6,548.9639999999999,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale,2094.8550360315066,6.067913043478261
5500000,High,Townhouse,4,5,"Jumeirah Islands Townhouses, Jumeirah Islands, Dubai",Unfurnished,Ready,2024-02-01,529725,Unknown,0,0,0,4795.362,0,Jumeirah Islands,Dubai,UAE,25.0570585,55.15614637904315,For Sale,1146.9415656211147,9.631363636363636
2772960,Medium,Apartment,1,1,"JW Marriott Hotel Marina, Dubai Marina, Dubai",Unfurnished,Ready,2024-01-31,182896,Dubai Marina Mall Hotel,2009,0,31,1130.22,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,2453.469236077932,6.595695574404246
985000,Average,Apartment,1,2,"Noor 4, Noor District, Midtown, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-01-31,70430,NOOR 4,2023,99,10,1754.532,2,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,561.4032687919058,7.1502538071065995
3300000,High,Apartment,2,2,"Forte 1, Forte, Downtown Dubai, Dubai",Unfurnished,Ready,2024-01-25,247608,Forte T1,2022,824,67,957.0,11,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,3448.2758620689656,7.503272727272728
7000000,High,Apartment,2,3,"The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai",Furnished,Ready,2024-04-02,407844,Address Residences Sky View,2019,564,51,639.0,2,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,10954.616588419405,5.826342857142857
4000000,High,Apartment,2,2,"Act Two, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",Unfurnished,Ready,2024-03-15,189180,Act One Act Two Tower 2,2022,986,49,963.0,7,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4153.686396677051,4.7295
2900000,Medium,Villa,4,3,"Hayat Townhouses, Town Square, Dubai",Unfurnished,Ready,2024-03-12,339045,Unknown,0,0,0,4795.362,0,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,604.7510073274968,11.691206896551725
2600000,Medium,Townhouse,3,4,"Joy, Arabian Ranches 3, Dubai",Unfurnished,Ready,2024-03-08,156257,Unknown,0,0,0,4391.7119999999995,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale,592.024249313252,6.009884615384616
550000,Average,Apartment,0,1,"Carson Tower A, Carson - The Drive, DAMAC Hills, Dubai",Unfurnished,Ready,2024-03-06,46210,DAMAC HILLS - CARSON (A),2021,1088,36,841.0,5,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,653.9833531510106,8.40181818181818
3250000,High,Apartment,2,3,"Marquise Square, Business Bay, Dubai",Furnished,Ready,2024-02-29,188482,Marquise Square Tower,2019,608,30,4079.5559999999996,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,796.6553222948772,5.799446153846153
2100000,Medium,Apartment,3,4,"Sulafa Tower, Dubai Marina, Dubai",Furnished,Ready,2024-02-20,150094,Sulafa Tower,2010,0,67,9106.344,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,230.60846372594756,7.147333333333333
3200000,High,Townhouse,4,4,"Spring, Arabian Ranches 3, Dubai",Unfurnished,Ready,2024-02-20,193496,Unknown,0,0,0,4795.362,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale,667.3114563613758,6.04675
5200000,High,Apartment,2,3,"Burj Khalifa, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-01,293577,Burj Khalifa,2010,0,20,957.0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5433.646812957158,5.645711538461538
1950000,Medium,Apartment,2,2,"The Cosmopolitan, Business Bay, Dubai",Furnished,Ready,2024-01-31,158321,The Cosmopolitan,2014,0,22,3175.3799999999997,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,614.0997297961189,8.119025641025642
4000000,High,Apartment,1,2,"The Address Downtown Hotel (Lake Hotel), Downtown Dubai, Dubai",Unfurnished,Ready,2024-01-26,195399,Burj Lake Hotel - The Address DownTown,2009,884,65,1130.22,26,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,3539.1339739165824,4.884975
1550000,Medium,Apartment,1,2,"Hartland Greens, Sobha Hartland, Dubai",Furnished,Ready,2024-01-26,108378,Unknown,0,0,0,1130.22,0,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,1371.4144148926757,6.992129032258064
5200000,High,Apartment,2,3,"The Address Fountain Views 2, Address Dubai Mall, Downtown Dubai, Dubai",Furnished,Ready,2024-01-25,341826,Address Fountain Views Residences - Tower 2,2019,344,55,429.0,9,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,12121.212121212122,6.573576923076923
22500000,High,Villa,5,6,"The Ponderosa, The Villa, Dubai",Unfurnished,Ready,2024-01-23,1353267,Unknown,0,0,0,3729.7259999999997,0,The Villa,Dubai,UAE,25.0843891,55.3611964,For Sale,6032.614728266903,6.01452
790000,Average,Apartment,1,2,"DAMAC Ghalia, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2023-10-17,84878,GHALIA,2019,860,38,467.0,8,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,1691.6488222698072,10.744050632911392
800000,Average,Apartment,2,2,"Modelux Tower 1, International City Phase 2 (Warsan 4), International City, Dubai",Unfurnished,Ready,2024-04-20,48898,MODELUX TOWER 1,2019,89,7,957.0,2,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale,835.9456635318704,6.11225
5100000,High,Apartment,2,4,"FIVE Palm Jumeirah, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-19,405750,FIVE AT PALM JUMEIRAH DUBAI,2016,871,17,957.0,18,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,5329.153605015674,7.955882352941177
1800000,Medium,Apartment,3,2,"Urbana III, Urbana, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-04-02,95583,Unknown,0,0,0,4391.7119999999995,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,409.86294183225135,5.3101666666666665
1400000,Medium,Apartment,1,1,"Studio One Tower, Dubai Marina, Dubai",Furnished,Ready,2024-03-18,105399,Studio One,2019,424,32,2841.696,6,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,492.663536141797,7.5285
620000,Average,Apartment,0,1,"Azizi Riviera 43, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-03-16,42365,Unknown,0,0,0,1388.5559999999998,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,446.5070188022666,6.833064516129032
1999999,Medium,Apartment,1,2,"Boulevard Crescent Tower 1, Boulevard Crescent Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-03-05,141222,BLVD CRESCENT Tower 1,2018,0,41,429.0,4,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4662.002331002331,7.061103530551765
1250000,Average,Apartment,1,1,"Zada Tower, Business Bay, Dubai",Furnished,Ready,2024-03-04,84078,ZADA TOWER,2023,714,16,883.0,7,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,1415.6285390713476,6.72624
1300000,Average,Apartment,1,2,"AG Tower, Business Bay, Dubai",Unfurnished,Ready,2024-02-27,104033,AG TOWER,2021,738,30,1130.22,8,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,1150.2185415228894,8.00253846153846
3980000,High,Apartment,1,1,"Apartment Building 5, Bluewaters Residences, Bluewaters Island, Dubai",Unfurnished,Ready,2024-02-20,253242,Bluewaters Residences 5,2019,106,7,1420.848,4,Bluewaters Island,Dubai,UAE,25.082916,55.122156,For Sale,2801.1441054919314,6.36286432160804
950000,Average,Apartment,1,1,"Azizi Riviera 19, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-02-16,65738,Azizi Riviera 19,2023,194,12,2981.6279999999997,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,318.6178825795841,6.919789473684211
2200000,Medium,Apartment,2,3,"U-Bora Tower 1, U-Bora Tower, Business Bay, Dubai",Unfurnished,Ready,2024-02-10,162394,U-BORA TOWER 1,2011,0,17,957.0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,2298.8505747126437,7.381545454545455
4499888,High,Apartment,3,3,"Princess Tower, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-10,202869,PRINCESS TOWER,2012,0,89,4391.7119999999995,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1024.631851997581,4.508312206881594
840000,Average,Apartment,1,2,"Rigel Apartments, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-09,85837,Rigel,2021,254,7,4014.9719999999998,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,209.2169011390366,10.218690476190476
6000000,High,Apartment,2,3,"The Address Residences Dubai Opera Tower 2, The Address Residences Dubai Opera, Downtown Dubai, Dubai",Furnished,Ready,2024-02-08,307716,The Address Residences Dubai Opera T2,2023,1233,61,957.0,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6269.592476489028,5.1286
4200000,High,Apartment,1,2,"Emerald, Tiara Residences, Palm Jumeirah, Dubai",Furnished,Ready,2024-02-06,177616,EMERALD,2009,0,16,2981.6279999999997,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,1408.6264282465822,4.228952380952381
3980000,High,Apartment,1,1,"Apartment Building 5, Bluewaters Residences, Bluewaters Island, Dubai",Unfurnished,Ready,2024-02-06,253450,Bluewaters Residences 5,2019,106,7,1420.848,4,Bluewaters Island,Dubai,UAE,25.082916,55.122156,For Sale,2801.1441054919314,6.368090452261306
1799999,Medium,Apartment,1,2,"Elite 1 Downtown Residence, Downtown Dubai, Dubai",Furnished,Ready,2024-02-05,116663,ELITE DOWNTOWN RESIDENCE,2022,482,31,809.0,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,2224.9678615574785,6.481281378489655
6000000,High,Apartment,3,5,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-02,496814,Bellevue Towers-2,2020,154,26,2906.2799999999997,3,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,2064.4948181180066,8.280233333333333
699999,Average,Apartment,0,1,"Azizi Riviera 21, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-02-01,38128,Azizi Riviera 21,2023,152,13,2389.6079999999997,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,292.93465706509187,5.446864924092749
2450000,Medium,Apartment,1,1,"Address Harbour Point, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-01-31,159490,Unknown,0,0,0,1130.22,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,2167.7195590239066,6.509795918367348
4600000,High,Apartment,2,2,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",Furnished,Ready,2024-01-30,320793,The Address Residences Dubai Opera T1,2023,1233,69,957.0,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4806.687565308255,6.973760869565217
570000,Average,Apartment,1,1,"Diamond Views IV, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-02,61346,DIAMOND VIEWS 4,2012,0,5,2163.564,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,263.4541894762531,10.762456140350878
1890000,Medium,Apartment,2,3,"DEC Tower 2, DEC Towers, Dubai Marina, Dubai",Unfurnished,Ready,2024-03-20,126017,DEC TOWERS T2,2009,0,28,3121.56,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,605.4664975204705,6.667566137566137
850000,Average,Apartment,1,2,"Azizi Plaza, Al Furjan, Dubai",Furnished,Ready,2024-03-09,67083,AZIZI PLAZA,2021,462,16,580.0,5,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,1465.5172413793102,7.892117647058823
4000000,High,Apartment,2,3,"Vida Residence (The Hills), The Hills, Dubai",Unfurnished,Ready,2024-02-05,252564,Vida A - The Hills,2019,1226,7,447.0,8,The Hills,Dubai,UAE,25.07863765,55.15818293380914,For Sale,8948.54586129754,6.3141
2499000,Medium,Apartment,1,2,"Beauport, Marina Promenade, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-05,126482,Beauport X1,2009,985,25,1485.432,3,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1682.3388751555103,5.061304521808724
1650000,Medium,Apartment,1,2,"Binghatti Canal Building, Business Bay, Dubai",Unfurnished,Ready,2024-02-05,117007,Binghatti Canal,2023,309,27,512.0,5,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,3222.65625,7.091333333333333
